date,store_id,item_id,qty_sold,on_promo,discount_pct,Price,stockout_flag
04-01-2023,S003,P0017,34,0,0,76.25,0
04-01-2023,S003,P0018,143,1,20,74.83,0
04-01-2023,S003,P0019,80,1,15,97.93,0
04-01-2023,S003,P0020,467,1,20,88.71,0
04-01-2023,S004,P0001,15,0,0,20.13,0
04-01-2023,S004,P0002,240,1,20,85.12,0
04-01-2023,S004,P0003,1,0,0,52.61,0
04-01-2023,S004,P0004,322,1,10,50.68,0
04-01-2023,S004,P0005,15,1,5,97.87,0
04-01-2023,S004,P0006,5,0,0,21.5,0
04-01-2023,S004,P0007,229,1,25,23.25,0
04-01-2023,S004,P0008,193,1,15,79.14,0
04-01-2023,S004,P0009,261,1,10,88.98,0
04-01-2023,S004,P0010,144,0,0,88.08,0
04-01-2023,S004,P0011,111,1,25,44.22,0
04-01-2023,S004,P0012,20,0,0,16.73,0
04-01-2023,S004,P0013,208,0,0,37.68,0
04-01-2023,S004,P0014,27,1,25,96.46,0
04-01-2023,S004,P0015,39,0,0,17.36,0
04-01-2023,S004,P0016,128,0,0,51.86,0
04-01-2023,S004,P0017,223,1,25,93.43,0
04-01-2023,S004,P0018,169,1,10,96.68,0
04-01-2023,S004,P0019,57,1,10,16.71,0
04-01-2023,S004,P0020,60,0,0,25.03,0
04-01-2023,S005,P0001,93,0,0,91.69,0
04-01-2023,S005,P0002,114,0,0,83.58,0
04-01-2023,S005,P0003,42,0,0,12.65,0
04-01-2023,S005,P0004,220,0,0,31.05,0
04-01-2023,S005,P0005,103,1,10,74.75,0
04-01-2023,S005,P0006,83,1,10,72.68,0
04-01-2023,S005,P0007,122,1,25,21.46,0
04-01-2023,S005,P0008,83,1,10,15.46,0
04-01-2023,S005,P0009,16,0,0,80.34,0
04-01-2023,S005,P0010,137,0,0,95.47,0
04-01-2023,S005,P0011,124,1,20,61.17,0
04-01-2023,S005,P0012,212,0,0,24.13,0
04-01-2023,S005,P0013,132,1,10,45.62,0
04-01-2023,S005,P0014,143,0,0,57.91,0
04-01-2023,S005,P0015,394,0,0,30.3,0
04-01-2023,S005,P0016,168,0,0,54.3,0
04-01-2023,S005,P0017,135,0,0,35.23,0
04-01-2023,S005,P0018,26,0,0,60.14,0
04-01-2023,S005,P0019,61,1,5,36.24,0
04-01-2023,S005,P0020,232,1,25,83.05,0
05-01-2023,S001,P0001,136,1,5,59.56,0
05-01-2023,S001,P0002,78,0,0,69.22,0
05-01-2023,S001,P0003,0,0,0,13.04,1
05-01-2023,S001,P0004,278,0,0,12.58,0
05-01-2023,S001,P0005,74,1,20,91.36,0
05-01-2023,S001,P0006,203,1,20,21.9,0
05-01-2023,S001,P0007,224,0,0,94.99,0
05-01-2023,S001,P0008,259,1,25,58.18,0
05-01-2023,S001,P0009,25,1,5,93.44,0
05-01-2023,S001,P0010,0,1,15,18.24,1
05-01-2023,S001,P0011,82,1,25,77.02,0
05-01-2023,S001,P0012,68,0,0,61.72,0
05-01-2023,S001,P0013,13,1,25,71.6,0
05-01-2023,S001,P0014,156,1,15,74.1,0
05-01-2023,S001,P0015,258,1,20,27.97,0
05-01-2023,S001,P0016,241,0,0,25.7,0
05-01-2023,S001,P0017,46,0,0,23.86,0
05-01-2023,S001,P0018,75,1,10,97.61,0
05-01-2023,S001,P0019,165,1,25,64.19,0
05-01-2023,S001,P0020,236,1,15,15.2,0
05-01-2023,S002,P0001,173,0,0,88.53,0
05-01-2023,S002,P0002,65,0,0,40.82,0
05-01-2023,S002,P0003,93,0,0,75.04,0
05-01-2023,S002,P0004,107,1,10,99.08,0
05-01-2023,S002,P0005,179,1,5,41.33,0
05-01-2023,S002,P0006,83,0,0,86.82,0
05-01-2023,S002,P0007,33,0,0,48.52,0
05-01-2023,S002,P0008,160,1,10,17.41,0
05-01-2023,S002,P0009,0,0,0,69.91,1
05-01-2023,S002,P0010,267,0,0,85.18,0
05-01-2023,S002,P0011,116,1,20,86.6,0
05-01-2023,S002,P0012,187,0,0,91.65,0
05-01-2023,S002,P0013,5,1,25,33.53,0
05-01-2023,S002,P0014,346,1,25,44.94,0
05-01-2023,S002,P0015,58,0,0,15.4,0
05-01-2023,S002,P0016,116,0,0,84.88,0
05-01-2023,S002,P0017,89,0,0,60.99,0
05-01-2023,S002,P0018,97,1,20,76.1,0
05-01-2023,S002,P0019,101,0,0,56,0
05-01-2023,S002,P0020,10,0,0,92.54,0
05-01-2023,S003,P0001,166,1,15,77.25,0
05-01-2023,S003,P0002,246,0,0,31.12,0
05-01-2023,S003,P0003,177,0,0,20.3,0
05-01-2023,S003,P0004,2,0,0,30.24,0
05-01-2023,S003,P0005,10,1,25,98.17,0
05-01-2023,S003,P0006,13,1,25,26.68,0
05-01-2023,S003,P0007,287,1,10,98.7,0
05-01-2023,S003,P0008,33,1,25,92.65,0
05-01-2023,S003,P0009,201,1,15,48.56,0
05-01-2023,S003,P0010,217,0,0,74.06,0
05-01-2023,S003,P0011,62,0,0,55.35,0
05-01-2023,S003,P0012,179,1,15,84.85,0
05-01-2023,S003,P0013,385,1,25,89.87,0
05-01-2023,S003,P0014,469,0,0,16.21,0
05-01-2023,S003,P0015,8,1,5,93.74,0
05-01-2023,S003,P0016,23,1,15,12.27,0
05-01-2023,S003,P0017,19,1,20,47.81,0
05-01-2023,S003,P0018,221,1,25,44.68,0
05-01-2023,S003,P0019,207,1,20,10.65,0
05-01-2023,S003,P0020,308,1,10,41.26,0
05-01-2023,S004,P0001,8,1,15,89.04,0
05-01-2023,S004,P0002,52,1,10,13.85,0
05-01-2023,S004,P0003,99,0,0,67.64,0
05-01-2023,S004,P0004,9,1,15,15.8,0
05-01-2023,S004,P0005,63,0,0,60.71,0
05-01-2023,S004,P0006,392,1,20,40.91,0
05-01-2023,S004,P0007,50,0,0,84.91,0
05-01-2023,S004,P0008,117,0,0,79.28,0
05-01-2023,S004,P0009,432,0,0,52.1,0
05-01-2023,S004,P0010,146,1,5,56.85,0
05-01-2023,S004,P0011,98,0,0,94.19,0
05-01-2023,S004,P0012,126,1,25,15.33,0
05-01-2023,S004,P0013,194,0,0,93.89,0
05-01-2023,S004,P0014,59,1,5,59.36,0
05-01-2023,S004,P0015,65,0,0,31.97,0
05-01-2023,S004,P0016,10,0,0,86.49,0
05-01-2023,S004,P0017,222,0,0,84.89,0
05-01-2023,S004,P0018,457,0,0,31.16,0
05-01-2023,S004,P0019,418,0,0,68.56,0
05-01-2023,S004,P0020,108,1,5,13.55,0
05-01-2023,S005,P0001,366,0,0,86.89,0
05-01-2023,S005,P0002,80,1,20,33.82,0
05-01-2023,S005,P0003,62,1,15,44.93,0
05-01-2023,S005,P0004,89,0,0,49.3,0
05-01-2023,S005,P0005,398,1,5,35.24,0
05-01-2023,S005,P0006,113,0,0,46.12,0
05-01-2023,S005,P0007,25,0,0,10.86,0
05-01-2023,S005,P0008,5,0,0,53.46,0
05-01-2023,S005,P0009,41,1,10,16.4,0
05-01-2023,S005,P0010,173,0,0,72.42,0
05-01-2023,S005,P0011,116,0,0,10.97,0
05-01-2023,S005,P0012,251,1,15,41.71,0
05-01-2023,S005,P0013,141,1,10,32.58,0
05-01-2023,S005,P0014,42,1,5,46.58,0
05-01-2023,S005,P0015,86,0,0,55.16,0
05-01-2023,S005,P0016,46,1,10,49.01,0
05-01-2023,S005,P0017,114,0,0,11.1,0
05-01-2023,S005,P0018,131,0,0,57.3,0
05-01-2023,S005,P0019,10,0,0,12.15,0
05-01-2023,S005,P0020,48,1,20,89.02,0
06-01-2023,S001,P0001,14,1,15,47.91,0
06-01-2023,S001,P0002,79,1,25,24.15,0
06-01-2023,S001,P0003,192,0,0,99.89,0
06-01-2023,S001,P0004,302,0,0,38.02,0
06-01-2023,S001,P0005,11,0,0,70.47,0
06-01-2023,S001,P0006,41,0,0,73.32,0
06-01-2023,S001,P0007,203,0,0,94.07,0
06-01-2023,S001,P0008,3,1,15,97.07,0
06-01-2023,S001,P0009,128,0,0,72.2,0
06-01-2023,S001,P0010,28,0,0,99.7,0
06-01-2023,S001,P0011,54,0,0,55.77,0
06-01-2023,S001,P0012,254,1,15,55.17,0
06-01-2023,S001,P0013,285,1,10,38.53,0
06-01-2023,S001,P0014,78,1,5,49.1,0
06-01-2023,S001,P0015,57,1,25,69.98,0
06-01-2023,S001,P0016,58,1,20,36.34,0
06-01-2023,S001,P0017,146,0,0,66.8,0
06-01-2023,S001,P0018,221,0,0,61.53,0
06-01-2023,S001,P0019,76,0,0,77.24,0
06-01-2023,S001,P0020,199,0,0,25.85,0
06-01-2023,S002,P0001,258,1,5,32.87,0
06-01-2023,S002,P0002,21,1,25,97.09,0
06-01-2023,S002,P0003,0,1,20,98.67,1
06-01-2023,S002,P0004,102,1,10,35.55,0
06-01-2023,S002,P0005,148,1,20,60.36,0
06-01-2023,S002,P0006,88,0,0,66.01,0
06-01-2023,S002,P0007,71,1,5,20.04,0
06-01-2023,S002,P0008,85,0,0,28.5,0
06-01-2023,S002,P0009,72,0,0,70.7,0
06-01-2023,S002,P0010,47,0,0,57.72,0
06-01-2023,S002,P0011,87,0,0,99.03,0
06-01-2023,S002,P0012,51,0,0,67.21,0
06-01-2023,S002,P0013,132,0,0,74.24,0
06-01-2023,S002,P0014,28,1,10,65.57,0
06-01-2023,S002,P0015,250,0,0,38.46,0
06-01-2023,S002,P0016,219,1,15,83.32,0
06-01-2023,S002,P0017,0,0,0,43.89,1
06-01-2023,S002,P0018,55,1,25,95.3,0
06-01-2023,S002,P0019,100,0,0,26.03,0
06-01-2023,S002,P0020,187,1,20,71.19,0
06-01-2023,S003,P0001,149,0,0,32.65,0
06-01-2023,S003,P0002,84,1,10,16.97,0
06-01-2023,S003,P0003,31,0,0,56.34,0
06-01-2023,S003,P0004,80,1,25,23.19,0
06-01-2023,S003,P0005,21,1,20,39.3,0
06-01-2023,S003,P0006,211,0,0,95.49,0
06-01-2023,S003,P0007,124,0,0,27.91,0
06-01-2023,S003,P0008,261,0,0,26.89,0
06-01-2023,S003,P0009,40,1,15,35.86,0
06-01-2023,S003,P0010,252,1,5,96.73,0
06-01-2023,S003,P0011,155,1,20,34.59,0
06-01-2023,S003,P0012,273,1,10,46.01,0
06-01-2023,S003,P0013,131,1,5,73.04,0
06-01-2023,S003,P0014,87,0,0,22.5,0
06-01-2023,S003,P0015,97,0,0,57.78,0
06-01-2023,S003,P0016,77,0,0,54.67,0
06-01-2023,S003,P0017,127,1,25,72.93,0
06-01-2023,S003,P0018,276,0,0,88.86,0
06-01-2023,S003,P0019,62,1,20,63.47,0
06-01-2023,S003,P0020,15,0,0,75.8,0
06-01-2023,S004,P0001,112,0,0,30.63,0
06-01-2023,S004,P0002,9,1,15,56.14,0
06-01-2023,S004,P0003,109,0,0,67.57,0
06-01-2023,S004,P0004,3,1,15,38.3,0
06-01-2023,S004,P0005,56,1,25,36.84,0
06-01-2023,S004,P0006,59,1,20,96.14,0
06-01-2023,S004,P0007,159,0,0,92.91,0
06-01-2023,S004,P0008,101,0,0,44.47,0
06-01-2023,S004,P0009,8,0,0,64.18,0
06-01-2023,S004,P0010,177,1,20,92.14,0
06-01-2023,S004,P0011,86,1,20,22.25,0
06-01-2023,S004,P0012,61,0,0,67.58,0
06-01-2023,S004,P0013,56,1,20,97.46,0
06-01-2023,S004,P0014,199,1,20,68.62,0
06-01-2023,S004,P0015,119,1,5,12.04,0
06-01-2023,S004,P0016,50,1,5,76.66,0
06-01-2023,S004,P0017,20,1,20,96.58,0
06-01-2023,S004,P0018,14,1,25,58.35,0
06-01-2023,S004,P0019,16,1,15,26.52,0
06-01-2023,S004,P0020,210,1,5,37.75,0
06-01-2023,S005,P0001,71,0,0,32.61,0
06-01-2023,S005,P0002,32,1,10,90.46,0
06-01-2023,S005,P0003,90,1,5,40.72,0
06-01-2023,S005,P0004,135,1,15,24.95,0
06-01-2023,S005,P0005,109,1,20,60.26,0
06-01-2023,S005,P0006,0,0,0,83.1,1
06-01-2023,S005,P0007,8,1,25,85.89,0
06-01-2023,S005,P0008,19,1,20,91.26,0
06-01-2023,S005,P0009,5,1,10,13.24,0
06-01-2023,S005,P0010,88,0,0,79.81,0
06-01-2023,S005,P0011,94,0,0,14.32,0
06-01-2023,S005,P0012,273,0,0,46.47,0
06-01-2023,S005,P0013,192,1,10,28.45,0
06-01-2023,S005,P0014,223,0,0,50.52,0
06-01-2023,S005,P0015,271,0,0,26.03,0
06-01-2023,S005,P0016,349,0,0,97.47,0
06-01-2023,S005,P0017,32,1,15,88.98,0
06-01-2023,S005,P0018,84,1,10,96.95,0
06-01-2023,S005,P0019,364,1,5,64.57,0
06-01-2023,S005,P0020,90,1,25,20.27,0
07-01-2023,S001,P0001,33,1,20,56.44,0
07-01-2023,S001,P0002,27,0,0,15.36,0
07-01-2023,S001,P0003,34,0,0,86.26,0
07-01-2023,S001,P0004,0,1,20,78.42,1
07-01-2023,S001,P0005,149,0,0,91.09,0
07-01-2023,S001,P0006,20,0,0,57.28,0
07-01-2023,S001,P0007,58,1,10,29.44,0
07-01-2023,S001,P0008,212,1,25,55.5,0
07-01-2023,S001,P0009,93,0,0,79.83,0
07-01-2023,S001,P0010,129,1,15,17.53,0
07-01-2023,S001,P0011,0,0,0,81,1
07-01-2023,S001,P0012,46,0,0,88.22,0
07-01-2023,S001,P0013,39,0,0,33.34,0
07-01-2023,S001,P0014,3,0,0,93.82,0
07-01-2023,S001,P0015,71,0,0,28.36,0
07-01-2023,S001,P0016,0,1,25,75.85,1
07-01-2023,S001,P0017,135,0,0,85.24,0
07-01-2023,S001,P0018,34,0,0,41.79,0
07-01-2023,S001,P0019,25,1,20,17.71,0
07-01-2023,S001,P0020,11,1,20,85.88,0
07-01-2023,S002,P0001,233,1,15,79.81,0
07-01-2023,S002,P0002,282,1,10,68.45,0
07-01-2023,S002,P0003,8,0,0,39.74,0
07-01-2023,S002,P0004,47,0,0,67.73,0
07-01-2023,S002,P0005,317,1,15,61.49,0
07-01-2023,S002,P0006,111,1,10,32.83,0
07-01-2023,S002,P0007,0,0,0,21.78,1
07-01-2023,S002,P0008,125,0,0,67.7,0
07-01-2023,S002,P0009,166,0,0,96.98,0
07-01-2023,S002,P0010,100,1,10,91.62,0
07-01-2023,S002,P0011,60,0,0,16.81,0
07-01-2023,S002,P0012,53,1,5,57.42,0
07-01-2023,S002,P0013,187,1,20,45.59,0
07-01-2023,S002,P0014,174,1,10,27.84,0
07-01-2023,S002,P0015,67,0,0,15.28,0
07-01-2023,S002,P0016,50,0,0,22.32,0
07-01-2023,S002,P0017,386,0,0,31.74,0
07-01-2023,S002,P0018,62,0,0,81.74,0
07-01-2023,S002,P0019,0,1,15,52.39,1
07-01-2023,S002,P0020,220,1,5,96.18,0
07-01-2023,S003,P0001,82,0,0,52.21,0
07-01-2023,S003,P0002,98,1,20,40.44,0
07-01-2023,S003,P0003,223,1,20,65.32,0
07-01-2023,S003,P0004,83,1,25,13.02,0
07-01-2023,S003,P0005,15,0,0,11.58,0
07-01-2023,S003,P0006,205,1,10,40.42,0
07-01-2023,S003,P0007,127,1,20,43.61,0
07-01-2023,S003,P0008,132,1,20,41.47,0
07-01-2023,S003,P0009,141,0,0,80.97,0
07-01-2023,S003,P0010,487,1,10,37.29,0
07-01-2023,S003,P0011,0,0,0,51.87,1
07-01-2023,S003,P0012,23,1,25,74.17,0
07-01-2023,S003,P0013,1,1,10,74.42,0
07-01-2023,S003,P0014,91,1,25,54.4,0
07-01-2023,S003,P0015,35,0,0,56.71,0
07-01-2023,S003,P0016,90,1,20,96.24,0
07-01-2023,S003,P0017,379,0,0,62.25,0
07-01-2023,S003,P0018,344,1,15,23.13,0
07-01-2023,S003,P0019,418,1,15,70.18,0
07-01-2023,S003,P0020,164,0,0,78.01,0
07-01-2023,S004,P0001,178,1,20,38.75,0
07-01-2023,S004,P0002,263,1,10,49.33,0
07-01-2023,S004,P0003,83,0,0,18.73,0
07-01-2023,S004,P0004,50,1,25,13.1,0
07-01-2023,S004,P0005,258,1,5,97.03,0
07-01-2023,S004,P0006,99,0,0,85.93,0
07-01-2023,S004,P0007,359,0,0,87.53,0
07-01-2023,S004,P0008,35,1,25,80.84,0
07-01-2023,S004,P0009,177,0,0,82.32,0
07-01-2023,S004,P0010,15,1,15,22.61,0
07-01-2023,S004,P0011,0,0,0,74.16,1
07-01-2023,S004,P0012,56,0,0,26.29,0
07-01-2023,S004,P0013,322,1,15,77.41,0
07-01-2023,S004,P0014,39,1,15,32.09,0
07-01-2023,S004,P0015,0,0,0,15.48,1
07-01-2023,S004,P0016,168,1,25,53.92,0
07-01-2023,S004,P0017,209,1,10,64.02,0
07-01-2023,S004,P0018,117,1,5,14.85,0
07-01-2023,S004,P0019,44,1,10,17.36,0
07-01-2023,S004,P0020,152,1,10,86.96,0
07-01-2023,S005,P0001,20,1,20,36.21,0
07-01-2023,S005,P0002,49,0,0,41.37,0
07-01-2023,S005,P0003,197,0,0,15.62,0
07-01-2023,S005,P0004,2,1,25,60.41,0
07-01-2023,S005,P0005,11,0,0,29.32,0
07-01-2023,S005,P0006,68,0,0,88.73,0
07-01-2023,S005,P0007,22,0,0,54.88,0
07-01-2023,S005,P0008,75,0,0,19.61,0
07-01-2023,S005,P0009,143,1,25,36.78,0
07-01-2023,S005,P0010,194,1,10,22.57,0
07-01-2023,S005,P0011,243,1,15,75.75,0
07-01-2023,S005,P0012,91,0,0,89.02,0
07-01-2023,S005,P0013,52,0,0,27.3,0
07-01-2023,S005,P0014,187,0,0,31.98,0
07-01-2023,S005,P0015,322,1,5,76.55,0
07-01-2023,S005,P0016,180,1,25,38.41,0
07-01-2023,S005,P0017,191,0,0,66.85,0
07-01-2023,S005,P0018,59,1,5,98.66,0
07-01-2023,S005,P0019,139,1,20,12.46,0
07-01-2023,S005,P0020,233,0,0,99.57,0
08-01-2023,S001,P0001,58,0,0,72.68,0
08-01-2023,S001,P0002,57,1,5,76.76,0
08-01-2023,S001,P0003,228,1,25,23.72,0
08-01-2023,S001,P0004,273,1,15,56.52,0
08-01-2023,S001,P0005,176,0,0,83.31,0
08-01-2023,S001,P0006,78,1,5,33.11,0
08-01-2023,S001,P0007,265,1,15,28.44,0
08-01-2023,S001,P0008,408,0,0,17.03,0
08-01-2023,S001,P0009,133,0,0,12.39,0
08-01-2023,S001,P0010,135,1,15,88.52,0
08-01-2023,S001,P0011,50,0,0,87.57,0
08-01-2023,S001,P0012,119,1,20,37.1,0
08-01-2023,S001,P0013,28,1,5,98.51,0
08-01-2023,S001,P0014,147,1,10,78.54,0
08-01-2023,S001,P0015,175,0,0,83.71,0
08-01-2023,S001,P0016,0,1,25,88.55,1
08-01-2023,S001,P0017,150,1,15,17.49,0
08-01-2023,S001,P0018,132,1,20,38.84,0
08-01-2023,S001,P0019,0,1,5,95.79,0
08-01-2023,S001,P0020,113,0,0,87.65,0
08-01-2023,S002,P0001,187,1,10,11.97,0
08-01-2023,S002,P0002,81,1,15,27.89,0
08-01-2023,S002,P0003,352,1,15,33.33,0
08-01-2023,S002,P0004,34,1,10,64.61,0
08-01-2023,S002,P0005,325,1,25,86.59,0
08-01-2023,S002,P0006,64,0,0,48.91,0
08-01-2023,S002,P0007,64,0,0,84.05,0
08-01-2023,S002,P0008,54,1,5,81,0
08-01-2023,S002,P0009,196,0,0,32.87,0
08-01-2023,S002,P0010,200,1,25,51.17,0
08-01-2023,S002,P0011,37,1,20,84.89,0
08-01-2023,S002,P0012,3,1,10,57.5,0
08-01-2023,S002,P0013,84,1,10,81.85,0
08-01-2023,S002,P0014,296,0,0,56.13,0
08-01-2023,S002,P0015,76,0,0,87.86,0
08-01-2023,S002,P0016,213,0,0,17.5,0
08-01-2023,S002,P0017,16,1,15,11.21,0
08-01-2023,S002,P0018,65,1,5,65.1,0
08-01-2023,S002,P0019,154,0,0,91.25,0
08-01-2023,S002,P0020,136,1,20,72.03,0
08-01-2023,S003,P0001,298,1,20,30.06,0
08-01-2023,S003,P0002,146,1,5,28.17,0
08-01-2023,S003,P0003,27,1,10,57.66,0
08-01-2023,S003,P0004,130,1,25,62.55,0
08-01-2023,S003,P0005,170,0,0,94.29,0
08-01-2023,S003,P0006,99,1,10,81.84,0
08-01-2023,S003,P0007,98,1,5,50.49,0
08-01-2023,S003,P0008,394,1,20,70.32,0
08-01-2023,S003,P0009,7,0,0,18.74,0
08-01-2023,S003,P0010,120,1,20,60.85,0
08-01-2023,S003,P0011,170,1,10,89.84,0
08-01-2023,S003,P0012,197,0,0,64.4,0
08-01-2023,S003,P0013,173,0,0,74.94,0
08-01-2023,S003,P0014,70,0,0,80.47,0
08-01-2023,S003,P0015,84,0,0,23.53,0
08-01-2023,S003,P0016,300,1,20,90.94,0
08-01-2023,S003,P0017,126,1,15,63.14,0
08-01-2023,S003,P0018,67,1,10,61.99,0
08-01-2023,S003,P0019,54,0,0,11.3,0
08-01-2023,S003,P0020,105,1,25,40.3,0
08-01-2023,S004,P0001,46,1,25,53.97,0
08-01-2023,S004,P0002,180,0,0,95.56,0
08-01-2023,S004,P0003,1,1,25,87.51,0
08-01-2023,S004,P0004,172,1,10,63.69,0
08-01-2023,S004,P0005,150,1,5,92.76,0
08-01-2023,S004,P0006,16,1,25,82,0
08-01-2023,S004,P0007,113,0,0,88.53,0
08-01-2023,S004,P0008,17,0,0,79.74,0
08-01-2023,S004,P0009,223,1,25,36.9,0
08-01-2023,S004,P0010,262,1,5,15.28,0
08-01-2023,S004,P0011,196,0,0,23.15,0
08-01-2023,S004,P0012,178,0,0,13.93,0
08-01-2023,S004,P0013,29,1,15,51.28,0
08-01-2023,S004,P0014,75,1,5,45.81,0
08-01-2023,S004,P0015,68,0,0,51.86,0
08-01-2023,S004,P0016,156,1,25,76.99,0
08-01-2023,S004,P0017,69,0,0,15.51,0
08-01-2023,S004,P0018,166,1,15,67.54,0
08-01-2023,S004,P0019,286,0,0,97.09,0
08-01-2023,S004,P0020,48,0,0,38.4,0
08-01-2023,S005,P0001,45,0,0,76.53,0
08-01-2023,S005,P0002,268,0,0,13.27,0
08-01-2023,S005,P0003,8,1,20,50.71,0
08-01-2023,S005,P0004,94,1,20,81.39,0
08-01-2023,S005,P0005,54,1,10,38.76,0
08-01-2023,S005,P0006,33,0,0,57.27,0
08-01-2023,S005,P0007,212,1,15,11.03,0
08-01-2023,S005,P0008,178,0,0,91.59,0
08-01-2023,S005,P0009,18,1,15,34.21,0
08-01-2023,S005,P0010,0,1,25,19.54,1
08-01-2023,S005,P0011,62,1,5,95.97,0
08-01-2023,S005,P0012,157,0,0,72.66,0
08-01-2023,S005,P0013,0,0,0,28.08,1
08-01-2023,S005,P0014,14,1,10,87.15,0
08-01-2023,S005,P0015,40,0,0,24.68,0
08-01-2023,S005,P0016,4,1,25,52.33,0
08-01-2023,S005,P0017,43,0,0,70.58,0
08-01-2023,S005,P0018,431,1,15,23.44,0
08-01-2023,S005,P0019,76,1,20,79.75,0
08-01-2023,S005,P0020,27,1,25,34.17,0
09-01-2023,S001,P0001,46,0,0,65.3,0
09-01-2023,S001,P0002,69,1,25,48.02,0
09-01-2023,S001,P0003,0,1,10,53.7,1
09-01-2023,S001,P0004,82,1,25,16.84,0
09-01-2023,S001,P0005,175,0,0,26.9,0
09-01-2023,S001,P0006,237,1,15,42.33,0
09-01-2023,S001,P0007,92,1,20,76.75,0
09-01-2023,S001,P0008,140,1,15,96.38,0
09-01-2023,S001,P0009,34,1,20,29.49,0
09-01-2023,S001,P0010,40,1,25,66.32,0
09-01-2023,S001,P0011,62,0,0,59.11,0
09-01-2023,S001,P0012,25,1,10,65.13,0
09-01-2023,S001,P0013,235,1,25,13.14,0
09-01-2023,S001,P0014,356,0,0,69.96,0
09-01-2023,S001,P0015,78,1,20,57.49,0
09-01-2023,S001,P0016,18,0,0,21.12,0
09-01-2023,S001,P0017,200,0,0,39.62,0
09-01-2023,S001,P0018,99,0,0,63.73,0
09-01-2023,S001,P0019,151,0,0,34.31,0
09-01-2023,S001,P0020,37,1,15,76.14,0
09-01-2023,S002,P0001,14,0,0,14.51,0
09-01-2023,S002,P0002,28,0,0,11.77,0
09-01-2023,S002,P0003,113,1,5,90.23,0
09-01-2023,S002,P0004,55,1,10,57.97,0
09-01-2023,S002,P0005,83,0,0,56.33,0
09-01-2023,S002,P0006,41,0,0,78.98,0
09-01-2023,S002,P0007,154,1,15,75.09,0
09-01-2023,S002,P0008,42,1,5,90.82,0
09-01-2023,S002,P0009,9,0,0,90.69,0
09-01-2023,S002,P0010,138,1,10,63.31,0
09-01-2023,S002,P0011,348,1,20,94.66,0
09-01-2023,S002,P0012,261,1,10,47.81,0
09-01-2023,S002,P0013,133,0,0,63.37,0
09-01-2023,S002,P0014,58,1,25,72.74,0
09-01-2023,S002,P0015,84,1,25,33.99,0
09-01-2023,S002,P0016,14,0,0,64.92,0
09-01-2023,S002,P0017,292,0,0,85.96,0
09-01-2023,S002,P0018,417,0,0,23.45,0
09-01-2023,S002,P0019,20,0,0,82.17,0
09-01-2023,S002,P0020,159,1,15,39.33,0
09-01-2023,S003,P0001,79,0,0,99.51,0
09-01-2023,S003,P0002,80,1,20,15.73,0
09-01-2023,S003,P0003,33,1,15,20.35,0
09-01-2023,S003,P0004,34,1,10,35.38,0
09-01-2023,S003,P0005,23,1,20,35.61,0
09-01-2023,S003,P0006,98,1,25,87.7,0
09-01-2023,S003,P0007,288,0,0,76.77,0
09-01-2023,S003,P0008,87,0,0,92.57,0
09-01-2023,S003,P0009,266,1,5,76.07,0
09-01-2023,S003,P0010,179,0,0,92.16,0
09-01-2023,S003,P0011,155,0,0,89.11,0
09-01-2023,S003,P0012,446,1,20,26.14,0
09-01-2023,S003,P0013,39,0,0,84.56,0
09-01-2023,S003,P0014,0,0,0,56.89,1
09-01-2023,S003,P0015,262,0,0,59.12,0
09-01-2023,S003,P0016,177,1,15,38.96,0
09-01-2023,S003,P0017,115,1,15,99.01,0
09-01-2023,S003,P0018,19,0,0,46.67,0
09-01-2023,S003,P0019,191,1,20,66.5,0
09-01-2023,S003,P0020,155,1,20,87.18,0
09-01-2023,S004,P0001,8,1,10,97.43,0
09-01-2023,S004,P0002,250,1,20,27.45,0
09-01-2023,S004,P0003,7,0,0,43.66,0
09-01-2023,S004,P0004,253,0,0,92.53,0
09-01-2023,S004,P0005,40,0,0,22.56,0
09-01-2023,S004,P0006,368,0,0,15.84,0
09-01-2023,S004,P0007,281,0,0,52.19,0
09-01-2023,S004,P0008,100,1,15,99.81,0
09-01-2023,S004,P0009,291,1,15,57.35,0
09-01-2023,S004,P0010,55,0,0,79.9,0
09-01-2023,S004,P0011,257,1,20,23.29,0
09-01-2023,S004,P0012,44,0,0,27.07,0
09-01-2023,S004,P0013,110,1,20,52.44,0
09-01-2023,S004,P0014,128,0,0,85.23,0
09-01-2023,S004,P0015,285,0,0,51.9,0
09-01-2023,S004,P0016,0,1,15,67.62,1
09-01-2023,S004,P0017,114,0,0,45.73,0
09-01-2023,S004,P0018,97,0,0,15.84,0
09-01-2023,S004,P0019,85,1,25,32.41,0
09-01-2023,S004,P0020,265,0,0,30.71,0
09-01-2023,S005,P0001,68,0,0,74.44,0
09-01-2023,S005,P0002,52,0,0,25.01,0
09-01-2023,S005,P0003,44,0,0,11.77,0
09-01-2023,S005,P0004,207,1,5,45.23,0
09-01-2023,S005,P0005,187,1,5,20.05,0
09-01-2023,S005,P0006,2,1,5,35.99,0
09-01-2023,S005,P0007,56,1,20,97.48,0
09-01-2023,S005,P0008,21,1,5,13.85,0
09-01-2023,S005,P0009,10,1,10,67.33,0
09-01-2023,S005,P0010,273,1,20,72.59,0
09-01-2023,S005,P0011,58,1,20,93.91,0
09-01-2023,S005,P0012,168,1,15,72.63,0
09-01-2023,S005,P0013,71,0,0,49.33,0
